12008,pg_amop,11,10,-1,false,c,C,false,true,",",2602,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12009,pg_amproc,11,10,-1,false,c,C,false,true,",",2603,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12010,pg_language,11,10,-1,false,c,C,false,true,",",2612,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12011,pg_largeobject_metadata,11,10,-1,false,c,C,false,true,",",2995,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12012,pg_largeobject,11,10,-1,false,c,C,false,true,",",2613,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12013,pg_aggregate,11,10,-1,false,c,C,false,true,",",2600,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12014,pg_statistic_ext,11,10,-1,false,c,C,false,true,",",3381,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12015,pg_statistic_ext_data,11,10,-1,false,c,C,false,true,",",3429,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12016,pg_statistic,11,10,-1,false,c,C,false,true,",",2619,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12017,pg_rewrite,11,10,-1,false,c,C,false,true,",",2618,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12018,pg_trigger,11,10,-1,false,c,C,false,true,",",2620,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12019,pg_event_trigger,11,10,-1,false,c,C,false,true,",",3466,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12020,pg_description,11,10,-1,false,c,C,false,true,",",2609,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12021,pg_cast,11,10,-1,false,c,C,false,true,",",2605,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12022,pg_enum,11,10,-1,false,c,C,false,true,",",3501,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12023,pg_namespace,11,10,-1,false,c,C,false,true,",",2615,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12024,pg_conversion,11,10,-1,false,c,C,false,true,",",2607,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12025,pg_depend,11,10,-1,false,c,C,false,true,",",2608,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
1248,pg_database,11,10,-1,false,c,C,false,true,",",1262,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12026,pg_db_role_setting,11,10,-1,false,c,C,false,true,",",2964,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12027,pg_tablespace,11,10,-1,false,c,C,false,true,",",1213,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12028,pg_pltemplate,11,10,-1,false,c,C,false,true,",",1136,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
2842,pg_authid,11,10,-1,false,c,C,false,true,",",1260,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
2843,pg_auth_members,11,10,-1,false,c,C,false,true,",",1261,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12029,pg_shdepend,11,10,-1,false,c,C,false,true,",",1214,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12030,pg_shdescription,11,10,-1,false,c,C,false,true,",",2396,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12031,pg_ts_config,11,10,-1,false,c,C,false,true,",",3602,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12032,pg_ts_config_map,11,10,-1,false,c,C,false,true,",",3603,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12033,pg_ts_dict,11,10,-1,false,c,C,false,true,",",3600,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12034,pg_ts_parser,11,10,-1,false,c,C,false,true,",",3601,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12035,pg_ts_template,11,10,-1,false,c,C,false,true,",",3764,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12036,pg_extension,11,10,-1,false,c,C,false,true,",",3079,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12037,pg_foreign_data_wrapper,11,10,-1,false,c,C,false,true,",",2328,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12038,pg_foreign_server,11,10,-1,false,c,C,false,true,",",1417,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12039,pg_user_mapping,11,10,-1,false,c,C,false,true,",",1418,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12040,pg_foreign_table,11,10,-1,false,c,C,false,true,",",3118,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12041,pg_policy,11,10,-1,false,c,C,false,true,",",3256,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12042,pg_replication_origin,11,10,-1,false,c,C,false,true,",",6000,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12043,pg_default_acl,11,10,-1,false,c,C,false,true,",",826,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12044,pg_init_privs,11,10,-1,false,c,C,false,true,",",3394,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12045,pg_seclabel,11,10,-1,false,c,C,false,true,",",3596,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
4066,pg_shseclabel,11,10,-1,false,c,C,false,true,",",3592,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12046,pg_collation,11,10,-1,false,c,C,false,true,",",3456,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12047,pg_partitioned_table,11,10,-1,false,c,C,false,true,",",3350,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12048,pg_range,11,10,-1,false,c,C,false,true,",",3541,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12049,pg_transform,11,10,-1,false,c,C,false,true,",",3576,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12050,pg_sequence,11,10,-1,false,c,C,false,true,",",2224,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12051,pg_publication,11,10,-1,false,c,C,false,true,",",6104,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12052,pg_publication_rel,11,10,-1,false,c,C,false,true,",",6106,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
6101,pg_subscription,11,10,-1,false,c,C,false,true,",",6100,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12053,pg_subscription_rel,11,10,-1,false,c,C,false,true,",",6102,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12054,pg_toast_2600,99,10,-1,false,c,C,false,true,",",4159,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12055,pg_toast_2604,99,10,-1,false,c,C,false,true,",",2830,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12056,pg_toast_3456,99,10,-1,false,c,C,false,true,",",4161,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12057,pg_toast_2606,99,10,-1,false,c,C,false,true,",",2832,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12058,pg_toast_826,99,10,-1,false,c,C,false,true,",",4143,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12059,pg_toast_2609,99,10,-1,false,c,C,false,true,",",2834,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12060,pg_toast_3466,99,10,-1,false,c,C,false,true,",",4145,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12061,pg_toast_3079,99,10,-1,false,c,C,false,true,",",4147,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12062,pg_toast_2328,99,10,-1,false,c,C,false,true,",",4149,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12063,pg_toast_1417,99,10,-1,false,c,C,false,true,",",4151,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12064,pg_toast_3118,99,10,-1,false,c,C,false,true,",",4153,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12065,pg_toast_3394,99,10,-1,false,c,C,false,true,",",4155,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12066,pg_toast_2612,99,10,-1,false,c,C,false,true,",",4157,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12067,pg_toast_2615,99,10,-1,false,c,C,false,true,",",4163,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12068,pg_toast_3350,99,10,-1,false,c,C,false,true,",",4165,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12069,pg_toast_3256,99,10,-1,false,c,C,false,true,",",4167,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12070,pg_toast_1255,99,10,-1,false,c,C,false,true,",",2836,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12071,pg_toast_2618,99,10,-1,false,c,C,false,true,",",2838,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12072,pg_toast_3596,99,10,-1,false,c,C,false,true,",",3598,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12073,pg_toast_2619,99,10,-1,false,c,C,false,true,",",2840,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12074,pg_toast_3381,99,10,-1,false,c,C,false,true,",",3439,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12075,pg_toast_3429,99,10,-1,false,c,C,false,true,",",3430,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12076,pg_toast_2620,99,10,-1,false,c,C,false,true,",",2336,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12077,pg_toast_3600,99,10,-1,false,c,C,false,true,",",4169,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12078,pg_toast_1247,99,10,-1,false,c,C,false,true,",",4171,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12079,pg_toast_1418,99,10,-1,false,c,C,false,true,",",4173,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12080,pg_toast_1260,99,10,-1,false,c,C,false,true,",",4175,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12081,pg_toast_1262,99,10,-1,false,c,C,false,true,",",4177,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12082,pg_toast_2964,99,10,-1,false,c,C,false,true,",",2966,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12083,pg_toast_1136,99,10,-1,false,c,C,false,true,",",4179,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12084,pg_toast_6000,99,10,-1,false,c,C,false,true,",",4181,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12085,pg_toast_2396,99,10,-1,false,c,C,false,true,",",2846,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12086,pg_toast_3592,99,10,-1,false,c,C,false,true,",",4060,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12087,pg_toast_6100,99,10,-1,false,c,C,false,true,",",4183,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12088,pg_toast_1213,99,10,-1,false,c,C,false,true,",",4185,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12090,pg_roles,11,10,-1,false,c,C,false,true,",",12089,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12094,pg_shadow,11,10,-1,false,c,C,false,true,",",12093,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12098,pg_group,11,10,-1,false,c,C,false,true,",",12097,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12101,pg_user,11,10,-1,false,c,C,false,true,",",12100,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12104,pg_policies,11,10,-1,false,c,C,false,true,",",12103,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12108,pg_rules,11,10,-1,false,c,C,false,true,",",12107,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12112,pg_views,11,10,-1,false,c,C,false,true,",",12111,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12116,pg_tables,11,10,-1,false,c,C,false,true,",",12115,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12120,pg_matviews,11,10,-1,false,c,C,false,true,",",12119,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12124,pg_indexes,11,10,-1,false,c,C,false,true,",",12123,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12128,pg_sequences,11,10,-1,false,c,C,false,true,",",12127,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12132,pg_stats,11,10,-1,false,c,C,false,true,",",12131,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12136,pg_stats_ext,11,10,-1,false,c,C,false,true,",",12135,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12140,pg_publication_tables,11,10,-1,false,c,C,false,true,",",12139,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12144,pg_locks,11,10,-1,false,c,C,false,true,",",12143,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12147,pg_cursors,11,10,-1,false,c,C,false,true,",",12146,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12150,pg_available_extensions,11,10,-1,false,c,C,false,true,",",12149,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12153,pg_available_extension_versions,11,10,-1,false,c,C,false,true,",",12152,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12156,pg_prepared_xacts,11,10,-1,false,c,C,false,true,",",12155,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12160,pg_prepared_statements,11,10,-1,false,c,C,false,true,",",12159,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12163,pg_seclabels,11,10,-1,false,c,C,false,true,",",12162,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12167,pg_settings,11,10,-1,false,c,C,false,true,",",12166,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12172,pg_file_settings,11,10,-1,false,c,C,false,true,",",12171,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12175,pg_hba_file_rules,11,10,-1,false,c,C,false,true,",",12174,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12178,pg_timezone_abbrevs,11,10,-1,false,c,C,false,true,",",12177,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12181,pg_timezone_names,11,10,-1,false,c,C,false,true,",",12180,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12184,pg_config,11,10,-1,false,c,C,false,true,",",12183,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12187,pg_stat_all_tables,11,10,-1,false,c,C,false,true,",",12186,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12191,pg_stat_xact_all_tables,11,10,-1,false,c,C,false,true,",",12190,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12195,pg_stat_sys_tables,11,10,-1,false,c,C,false,true,",",12194,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12199,pg_stat_xact_sys_tables,11,10,-1,false,c,C,false,true,",",12198,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12202,pg_stat_user_tables,11,10,-1,false,c,C,false,true,",",12201,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12206,pg_stat_xact_user_tables,11,10,-1,false,c,C,false,true,",",12205,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12209,pg_statio_all_tables,11,10,-1,false,c,C,false,true,",",12208,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12213,pg_statio_sys_tables,11,10,-1,false,c,C,false,true,",",12212,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12216,pg_statio_user_tables,11,10,-1,false,c,C,false,true,",",12215,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12219,pg_stat_all_indexes,11,10,-1,false,c,C,false,true,",",12218,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12223,pg_stat_sys_indexes,11,10,-1,false,c,C,false,true,",",12222,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12226,pg_stat_user_indexes,11,10,-1,false,c,C,false,true,",",12225,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12229,pg_statio_all_indexes,11,10,-1,false,c,C,false,true,",",12228,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12233,pg_statio_sys_indexes,11,10,-1,false,c,C,false,true,",",12232,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12236,pg_statio_user_indexes,11,10,-1,false,c,C,false,true,",",12235,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12239,pg_statio_all_sequences,11,10,-1,false,c,C,false,true,",",12238,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12243,pg_statio_sys_sequences,11,10,-1,false,c,C,false,true,",",12242,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12246,pg_statio_user_sequences,11,10,-1,false,c,C,false,true,",",12245,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12249,pg_stat_activity,11,10,-1,false,c,C,false,true,",",12248,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12253,pg_stat_replication,11,10,-1,false,c,C,false,true,",",12252,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12257,pg_stat_wal_receiver,11,10,-1,false,c,C,false,true,",",12256,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12260,pg_stat_subscription,11,10,-1,false,c,C,false,true,",",12259,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12263,pg_stat_ssl,11,10,-1,false,c,C,false,true,",",12262,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12266,pg_stat_gssapi,11,10,-1,false,c,C,false,true,",",12265,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12269,pg_replication_slots,11,10,-1,false,c,C,false,true,",",12268,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12273,pg_stat_database,11,10,-1,false,c,C,false,true,",",12272,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12277,pg_stat_database_conflicts,11,10,-1,false,c,C,false,true,",",12276,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12280,pg_stat_user_functions,11,10,-1,false,c,C,false,true,",",12279,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12284,pg_stat_xact_user_functions,11,10,-1,false,c,C,false,true,",",12283,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12288,pg_stat_archiver,11,10,-1,false,c,C,false,true,",",12287,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12291,pg_stat_bgwriter,11,10,-1,false,c,C,false,true,",",12290,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12294,pg_stat_progress_vacuum,11,10,-1,false,c,C,false,true,",",12293,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12298,pg_stat_progress_cluster,11,10,-1,false,c,C,false,true,",",12297,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12302,pg_stat_progress_create_index,11,10,-1,false,c,C,false,true,",",12301,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12306,pg_user_mappings,11,10,-1,false,c,C,false,true,",",12305,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
12310,pg_replication_origin_status,11,10,-1,false,c,C,false,true,",",12309,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
35303,__EFMigrationsHistory,2200,10,-1,false,c,C,false,true,",",35301,0,35302,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
35302,___EFMigrationsHistory,2200,10,-1,false,b,A,false,true,",",0,35303,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,false,0,-1,0,0,,,
35311,ApiMethods_Id_seq,35306,10,-1,false,c,C,false,true,",",35310,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
35314,ApiMethods,35306,10,-1,false,c,C,false,true,",",35312,0,35313,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
13032,cardinal_number,13018,10,4,true,d,N,false,true,",",0,0,13031,domain_in,int4out,domain_recv,int4send,-,-,-,i,p,false,23,-1,0,0,,,
13031,_cardinal_number,13018,10,-1,false,b,A,false,true,",",0,13032,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,false,0,-1,0,0,,,
13035,character_data,13018,10,-1,false,d,S,false,true,",",0,0,13034,domain_in,varcharout,domain_recv,varcharsend,-,-,-,i,x,false,1043,-1,0,950,,,
13034,_character_data,13018,10,-1,false,b,A,false,true,",",0,13035,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,false,0,-1,0,950,,,
13037,sql_identifier,13018,10,64,false,d,S,false,true,",",0,0,13036,domain_in,nameout,domain_recv,namesend,-,-,-,c,p,false,19,-1,0,950,,,
13036,_sql_identifier,13018,10,-1,false,b,A,false,true,",",0,13037,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,false,0,-1,0,950,,,
13039,information_schema_catalog_name,13018,10,-1,false,c,C,false,true,",",13038,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
13042,time_stamp,13018,10,8,true,d,D,false,true,",",0,0,13041,domain_in,timestamptz_out,domain_recv,timestamptz_send,-,-,-,d,p,false,1184,2,0,0,{SQLVALUEFUNCTION :op 4 :type 1184 :typmod 2 :location 105},CURRENT_TIMESTAMP(2),
13041,_time_stamp,13018,10,-1,false,b,A,false,true,",",0,13042,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,d,x,false,0,-1,0,0,,,
13044,yes_or_no,13018,10,-1,false,d,S,false,true,",",0,0,13043,domain_in,varcharout,domain_recv,varcharsend,-,-,-,i,x,false,1043,7,0,950,,,
13043,_yes_or_no,13018,10,-1,false,b,A,false,true,",",0,13044,0,array_in,array_out,array_recv,array_send,-,-,array_typanalyze,i,x,false,0,-1,0,950,,,
13047,applicable_roles,13018,10,-1,false,c,C,false,true,",",13046,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
13051,administrable_role_authorizations,13018,10,-1,false,c,C,false,true,",",13050,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
13054,attributes,13018,10,-1,false,c,C,false,true,",",13053,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
13058,character_sets,13018,10,-1,false,c,C,false,true,",",13057,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
13062,check_constraint_routine_usage,13018,10,-1,false,c,C,false,true,",",13061,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
13066,check_constraints,13018,10,-1,false,c,C,false,true,",",13065,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
13070,collations,13018,10,-1,false,c,C,false,true,",",13069,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
13074,collation_character_set_applicability,13018,10,-1,false,c,C,false,true,",",13073,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
13078,column_column_usage,13018,10,-1,false,c,C,false,true,",",13077,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
13082,column_domain_usage,13018,10,-1,false,c,C,false,true,",",13081,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
13086,column_privileges,13018,10,-1,false,c,C,false,true,",",13085,0,0,record_in,record_out,record_recv,record_send,-,-,-,d,x,false,0,-1,0,0,,,
